id,id_index,kode_provinsi,nama_provinsi,periode_update,cara_keluar,kategori,jumlah,satuan,tahun
287,861,35,JAWA TIMUR,2021-06,PULANG PAKSA,TOTAL,0,PASIEN,2021
288,862,35,JAWA TIMUR,2021-06,DIRAWAT,NON RUJUKAN,601,PASIEN,2021
288,863,35,JAWA TIMUR,2021-06,DIRAWAT,RUJUKAN,676,PASIEN,2021
288,864,35,JAWA TIMUR,2021-06,DIRAWAT,TOTAL,1277,PASIEN,2021
289,865,35,JAWA TIMUR,2022-01,MENINGGAL,NON RUJUKAN,10,PASIEN,2022
289,866,35,JAWA TIMUR,2022-01,MENINGGAL,RUJUKAN,13,PASIEN,2022
289,867,35,JAWA TIMUR,2022-01,MENINGGAL,TOTAL,23,PASIEN,2022
290,868,35,JAWA TIMUR,2022-01,MENINGGAL,NON RUJUKAN,1,PASIEN,2022
290,869,35,JAWA TIMUR,2022-01,MENINGGAL,RUJUKAN,2,PASIEN,2022
290,870,35,JAWA TIMUR,2022-01,MENINGGAL,TOTAL,3,PASIEN,2022
291,871,35,JAWA TIMUR,2022-01,DIRUJUK,NON RUJUKAN,0,PASIEN,2022
291,872,35,JAWA TIMUR,2022-01,DIRUJUK,RUJUKAN,0,PASIEN,2022
291,873,35,JAWA TIMUR,2022-01,DIRUJUK,TOTAL,0,PASIEN,2022
292,874,35,JAWA TIMUR,2022-01,PULANG PAKSA,NON RUJUKAN,46,PASIEN,2022
292,875,35,JAWA TIMUR,2022-01,PULANG PAKSA,RUJUKAN,19,PASIEN,2022
292,876,35,JAWA TIMUR,2022-01,PULANG PAKSA,TOTAL,65,PASIEN,2022
293,877,35,JAWA TIMUR,2022-01,PULANG,NON RUJUKAN,205,PASIEN,2022
293,878,35,JAWA TIMUR,2022-01,PULANG,RUJUKAN,114,PASIEN,2022
293,879,35,JAWA TIMUR,2022-01,PULANG,TOTAL,319,PASIEN,2022
294,880,35,JAWA TIMUR,2022-01,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2022
294,881,35,JAWA TIMUR,2022-01,PULANG PAKSA,RUJUKAN,0,PASIEN,2022
294,882,35,JAWA TIMUR,2022-01,PULANG PAKSA,TOTAL,0,PASIEN,2022
295,883,35,JAWA TIMUR,2022-01,DIRAWAT,NON RUJUKAN,418,PASIEN,2022
295,884,35,JAWA TIMUR,2022-01,DIRAWAT,RUJUKAN,952,PASIEN,2022
295,885,35,JAWA TIMUR,2022-01,DIRAWAT,TOTAL,1370,PASIEN,2022
296,886,35,JAWA TIMUR,2022-02,MENINGGAL,NON RUJUKAN,19,PASIEN,2022
296,887,35,JAWA TIMUR,2022-02,MENINGGAL,RUJUKAN,5,PASIEN,2022
296,888,35,JAWA TIMUR,2022-02,MENINGGAL,TOTAL,24,PASIEN,2022
297,889,35,JAWA TIMUR,2022-02,MENINGGAL,NON RUJUKAN,3,PASIEN,2022
297,890,35,JAWA TIMUR,2022-02,MENINGGAL,RUJUKAN,0,PASIEN,2022
297,891,35,JAWA TIMUR,2022-02,MENINGGAL,TOTAL,3,PASIEN,2022
298,892,35,JAWA TIMUR,2022-02,DIRUJUK,NON RUJUKAN,0,PASIEN,2022
298,893,35,JAWA TIMUR,2022-02,DIRUJUK,RUJUKAN,0,PASIEN,2022
298,894,35,JAWA TIMUR,2022-02,DIRUJUK,TOTAL,0,PASIEN,2022
299,895,35,JAWA TIMUR,2022-02,PULANG PAKSA,NON RUJUKAN,56,PASIEN,2022
299,896,35,JAWA TIMUR,2022-02,PULANG PAKSA,RUJUKAN,26,PASIEN,2022
299,897,35,JAWA TIMUR,2022-02,PULANG PAKSA,TOTAL,82,PASIEN,2022
300,898,35,JAWA TIMUR,2022-02,PULANG,NON RUJUKAN,250,PASIEN,2022
300,899,35,JAWA TIMUR,2022-02,PULANG,RUJUKAN,65,PASIEN,2022
300,900,35,JAWA TIMUR,2022-02,PULANG,TOTAL,315,PASIEN,2022
301,901,35,JAWA TIMUR,2022-02,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2022
301,902,35,JAWA TIMUR,2022-02,PULANG PAKSA,RUJUKAN,0,PASIEN,2022
301,903,35,JAWA TIMUR,2022-02,PULANG PAKSA,TOTAL,0,PASIEN,2022
302,904,35,JAWA TIMUR,2022-02,DIRAWAT,NON RUJUKAN,652,PASIEN,2022
302,905,35,JAWA TIMUR,2022-02,DIRAWAT,RUJUKAN,646,PASIEN,2022
302,906,35,JAWA TIMUR,2022-02,DIRAWAT,TOTAL,1298,PASIEN,2022
303,907,35,JAWA TIMUR,2022-03,MENINGGAL,NON RUJUKAN,9,PASIEN,2022
303,908,35,JAWA TIMUR,2022-03,MENINGGAL,RUJUKAN,7,PASIEN,2022
303,909,35,JAWA TIMUR,2022-03,MENINGGAL,TOTAL,16,PASIEN,2022
304,910,35,JAWA TIMUR,2022-03,MENINGGAL,NON RUJUKAN,0,PASIEN,2022
304,911,35,JAWA TIMUR,2022-03,MENINGGAL,RUJUKAN,3,PASIEN,2022
304,912,35,JAWA TIMUR,2022-03,MENINGGAL,TOTAL,3,PASIEN,2022
305,913,35,JAWA TIMUR,2022-03,DIRUJUK,NON RUJUKAN,0,PASIEN,2022
305,914,35,JAWA TIMUR,2022-03,DIRUJUK,RUJUKAN,0,PASIEN,2022
305,915,35,JAWA TIMUR,2022-03,DIRUJUK,TOTAL,0,PASIEN,2022
306,916,35,JAWA TIMUR,2022-03,PULANG PAKSA,NON RUJUKAN,42,PASIEN,2022
306,917,35,JAWA TIMUR,2022-03,PULANG PAKSA,RUJUKAN,22,PASIEN,2022
306,918,35,JAWA TIMUR,2022-03,PULANG PAKSA,TOTAL,64,PASIEN,2022
307,919,35,JAWA TIMUR,2022-03,PULANG,NON RUJUKAN,212,PASIEN,2022
307,920,35,JAWA TIMUR,2022-03,PULANG,RUJUKAN,104,PASIEN,2022
307,921,35,JAWA TIMUR,2022-03,PULANG,TOTAL,316,PASIEN,2022
308,922,35,JAWA TIMUR,2022-03,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2022
308,923,35,JAWA TIMUR,2022-03,PULANG PAKSA,RUJUKAN,0,PASIEN,2022
308,924,35,JAWA TIMUR,2022-03,PULANG PAKSA,TOTAL,0,PASIEN,2022
309,925,35,JAWA TIMUR,2022-03,DIRAWAT,NON RUJUKAN,483,PASIEN,2022
309,926,35,JAWA TIMUR,2022-03,DIRAWAT,RUJUKAN,709,PASIEN,2022
309,927,35,JAWA TIMUR,2022-03,DIRAWAT,TOTAL,1192,PASIEN,2022
310,928,35,JAWA TIMUR,2022-04,MENINGGAL,NON RUJUKAN,11,PASIEN,2022
310,929,35,JAWA TIMUR,2022-04,MENINGGAL,RUJUKAN,13,PASIEN,2022
310,930,35,JAWA TIMUR,2022-04,MENINGGAL,TOTAL,24,PASIEN,2022
311,931,35,JAWA TIMUR,2022-04,MENINGGAL,NON RUJUKAN,0,PASIEN,2022
311,932,35,JAWA TIMUR,2022-04,MENINGGAL,RUJUKAN,0,PASIEN,2022
311,933,35,JAWA TIMUR,2022-04,MENINGGAL,TOTAL,0,PASIEN,2022
312,934,35,JAWA TIMUR,2022-04,DIRUJUK,NON RUJUKAN,0,PASIEN,2022
312,935,35,JAWA TIMUR,2022-04,DIRUJUK,RUJUKAN,0,PASIEN,2022
312,936,35,JAWA TIMUR,2022-04,DIRUJUK,TOTAL,0,PASIEN,2022
313,937,35,JAWA TIMUR,2022-04,PULANG PAKSA,NON RUJUKAN,27,PASIEN,2022
313,938,35,JAWA TIMUR,2022-04,PULANG PAKSA,RUJUKAN,37,PASIEN,2022
313,939,35,JAWA TIMUR,2022-04,PULANG PAKSA,TOTAL,64,PASIEN,2022
314,940,35,JAWA TIMUR,2022-04,PULANG,NON RUJUKAN,125,PASIEN,2022
314,941,35,JAWA TIMUR,2022-04,PULANG,RUJUKAN,197,PASIEN,2022
314,942,35,JAWA TIMUR,2022-04,PULANG,TOTAL,322,PASIEN,2022
315,943,35,JAWA TIMUR,2022-04,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2022
315,944,35,JAWA TIMUR,2022-04,PULANG PAKSA,RUJUKAN,0,PASIEN,2022
315,945,35,JAWA TIMUR,2022-04,PULANG PAKSA,TOTAL,0,PASIEN,2022
316,946,35,JAWA TIMUR,2022-04,DIRAWAT,NON RUJUKAN,289,PASIEN,2022
316,947,35,JAWA TIMUR,2022-04,DIRAWAT,RUJUKAN,855,PASIEN,2022
316,948,35,JAWA TIMUR,2022-04,DIRAWAT,TOTAL,1144,PASIEN,2022
317,949,35,JAWA TIMUR,2022-05,MENINGGAL,NON RUJUKAN,7,PASIEN,2022
317,950,35,JAWA TIMUR,2022-05,MENINGGAL,RUJUKAN,18,PASIEN,2022
317,951,35,JAWA TIMUR,2022-05,MENINGGAL,TOTAL,25,PASIEN,2022
318,952,35,JAWA TIMUR,2022-05,MENINGGAL,NON RUJUKAN,1,PASIEN,2022
318,953,35,JAWA TIMUR,2022-05,MENINGGAL,RUJUKAN,2,PASIEN,2022
318,954,35,JAWA TIMUR,2022-05,MENINGGAL,TOTAL,3,PASIEN,2022
319,955,35,JAWA TIMUR,2022-05,DIRUJUK,NON RUJUKAN,0,PASIEN,2022
319,956,35,JAWA TIMUR,2022-05,DIRUJUK,RUJUKAN,0,PASIEN,2022
319,957,35,JAWA TIMUR,2022-05,DIRUJUK,TOTAL,0,PASIEN,2022
320,958,35,JAWA TIMUR,2022-05,PULANG PAKSA,NON RUJUKAN,57,PASIEN,2022
320,959,35,JAWA TIMUR,2022-05,PULANG PAKSA,RUJUKAN,38,PASIEN,2022
320,960,35,JAWA TIMUR,2022-05,PULANG PAKSA,TOTAL,95,PASIEN,2022
321,961,35,JAWA TIMUR,2022-05,PULANG,NON RUJUKAN,283,PASIEN,2022
321,962,35,JAWA TIMUR,2022-05,PULANG,RUJUKAN,242,PASIEN,2022
321,963,35,JAWA TIMUR,2022-05,PULANG,TOTAL,525,PASIEN,2022
322,964,35,JAWA TIMUR,2022-05,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2022
322,965,35,JAWA TIMUR,2022-05,PULANG PAKSA,RUJUKAN,0,PASIEN,2022
322,966,35,JAWA TIMUR,2022-05,PULANG PAKSA,TOTAL,0,PASIEN,2022
323,967,35,JAWA TIMUR,2022-05,DIRAWAT,NON RUJUKAN,332,PASIEN,2022
323,968,35,JAWA TIMUR,2022-05,DIRAWAT,RUJUKAN,1012,PASIEN,2022
323,969,35,JAWA TIMUR,2022-05,DIRAWAT,TOTAL,1344,PASIEN,2022
324,970,35,JAWA TIMUR,2022-06,MENINGGAL,NON RUJUKAN,6,PASIEN,2022
324,971,35,JAWA TIMUR,2022-06,MENINGGAL,RUJUKAN,4,PASIEN,2022
324,972,35,JAWA TIMUR,2022-06,MENINGGAL,TOTAL,10,PASIEN,2022
325,973,35,JAWA TIMUR,2022-06,MENINGGAL,NON RUJUKAN,4,PASIEN,2022
325,974,35,JAWA TIMUR,2022-06,MENINGGAL,RUJUKAN,0,PASIEN,2022
325,975,35,JAWA TIMUR,2022-06,MENINGGAL,TOTAL,4,PASIEN,2022
326,976,35,JAWA TIMUR,2022-06,DIRUJUK,NON RUJUKAN,0,PASIEN,2022
326,977,35,JAWA TIMUR,2022-06,DIRUJUK,RUJUKAN,0,PASIEN,2022
326,978,35,JAWA TIMUR,2022-06,DIRUJUK,TOTAL,0,PASIEN,2022
327,979,35,JAWA TIMUR,2022-06,PULANG PAKSA,NON RUJUKAN,58,PASIEN,2022
327,980,35,JAWA TIMUR,2022-06,PULANG PAKSA,RUJUKAN,29,PASIEN,2022
327,981,35,JAWA TIMUR,2022-06,PULANG PAKSA,TOTAL,87,PASIEN,2022
328,982,35,JAWA TIMUR,2022-06,PULANG,NON RUJUKAN,202,PASIEN,2022
328,983,35,JAWA TIMUR,2022-06,PULANG,RUJUKAN,162,PASIEN,2022
328,984,35,JAWA TIMUR,2022-06,PULANG,TOTAL,364,PASIEN,2022
329,985,35,JAWA TIMUR,2022-06,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2022
329,986,35,JAWA TIMUR,2022-06,PULANG PAKSA,RUJUKAN,0,PASIEN,2022
329,987,35,JAWA TIMUR,2022-06,PULANG PAKSA,TOTAL,0,PASIEN,2022
330,988,35,JAWA TIMUR,2022-06,DIRAWAT,NON RUJUKAN,376,PASIEN,2022
330,989,35,JAWA TIMUR,2022-06,DIRAWAT,RUJUKAN,1024,PASIEN,2022
330,990,35,JAWA TIMUR,2022-06,DIRAWAT,TOTAL,1400,PASIEN,2022
331,991,35,JAWA TIMUR,2022-07,MENINGGAL,NON RUJUKAN,3,PASIEN,2022
331,992,35,JAWA TIMUR,2022-07,MENINGGAL,RUJUKAN,7,PASIEN,2022
331,993,35,JAWA TIMUR,2022-07,MENINGGAL,TOTAL,10,PASIEN,2022
332,994,35,JAWA TIMUR,2022-07,MENINGGAL,NON RUJUKAN,4,PASIEN,2022
332,995,35,JAWA TIMUR,2022-07,MENINGGAL,RUJUKAN,1,PASIEN,2022
332,996,35,JAWA TIMUR,2022-07,MENINGGAL,TOTAL,5,PASIEN,2022
333,997,35,JAWA TIMUR,2022-07,DIRUJUK,NON RUJUKAN,0,PASIEN,2022
333,998,35,JAWA TIMUR,2022-07,DIRUJUK,RUJUKAN,0,PASIEN,2022
333,999,35,JAWA TIMUR,2022-07,DIRUJUK,TOTAL,0,PASIEN,2022
334,1000,35,JAWA TIMUR,2022-07,PULANG PAKSA,NON RUJUKAN,59,PASIEN,2022
334,1001,35,JAWA TIMUR,2022-07,PULANG PAKSA,RUJUKAN,25,PASIEN,2022
334,1002,35,JAWA TIMUR,2022-07,PULANG PAKSA,TOTAL,84,PASIEN,2022
335,1003,35,JAWA TIMUR,2022-07,PULANG,NON RUJUKAN,168,PASIEN,2022
335,1004,35,JAWA TIMUR,2022-07,PULANG,RUJUKAN,150,PASIEN,2022
335,1005,35,JAWA TIMUR,2022-07,PULANG,TOTAL,318,PASIEN,2022
336,1006,35,JAWA TIMUR,2022-07,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2022
336,1007,35,JAWA TIMUR,2022-07,PULANG PAKSA,RUJUKAN,0,PASIEN,2022
336,1008,35,JAWA TIMUR,2022-07,PULANG PAKSA,TOTAL,0,PASIEN,2022
337,1009,35,JAWA TIMUR,2022-07,DIRAWAT,NON RUJUKAN,342,PASIEN,2022
337,1010,35,JAWA TIMUR,2022-07,DIRAWAT,RUJUKAN,1035,PASIEN,2022
337,1011,35,JAWA TIMUR,2022-07,DIRAWAT,TOTAL,1377,PASIEN,2022
338,1012,35,JAWA TIMUR,2022-08,MENINGGAL,NON RUJUKAN,14,PASIEN,2022
338,1013,35,JAWA TIMUR,2022-08,MENINGGAL,RUJUKAN,15,PASIEN,2022
338,1014,35,JAWA TIMUR,2022-08,MENINGGAL,TOTAL,29,PASIEN,2022
339,1015,35,JAWA TIMUR,2022-08,MENINGGAL,NON RUJUKAN,1,PASIEN,2022
339,1016,35,JAWA TIMUR,2022-08,MENINGGAL,RUJUKAN,1,PASIEN,2022
339,1017,35,JAWA TIMUR,2022-08,MENINGGAL,TOTAL,2,PASIEN,2022
340,1018,35,JAWA TIMUR,2022-08,DIRUJUK,NON RUJUKAN,0,PASIEN,2022
340,1019,35,JAWA TIMUR,2022-08,DIRUJUK,RUJUKAN,0,PASIEN,2022
340,1020,35,JAWA TIMUR,2022-08,DIRUJUK,TOTAL,0,PASIEN,2022
341,1021,35,JAWA TIMUR,2022-08,PULANG PAKSA,NON RUJUKAN,58,PASIEN,2022
341,1022,35,JAWA TIMUR,2022-08,PULANG PAKSA,RUJUKAN,34,PASIEN,2022
341,1023,35,JAWA TIMUR,2022-08,PULANG PAKSA,TOTAL,92,PASIEN,2022
342,1024,35,JAWA TIMUR,2022-08,PULANG,NON RUJUKAN,181,PASIEN,2022
342,1025,35,JAWA TIMUR,2022-08,PULANG,RUJUKAN,211,PASIEN,2022
342,1026,35,JAWA TIMUR,2022-08,PULANG,TOTAL,392,PASIEN,2022
343,1027,35,JAWA TIMUR,2022-08,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2022
343,1028,35,JAWA TIMUR,2022-08,PULANG PAKSA,RUJUKAN,0,PASIEN,2022
343,1029,35,JAWA TIMUR,2022-08,PULANG PAKSA,TOTAL,0,PASIEN,2022
344,1030,35,JAWA TIMUR,2022-08,DIRAWAT,NON RUJUKAN,367,PASIEN,2022
344,1031,35,JAWA TIMUR,2022-08,DIRAWAT,RUJUKAN,1048,PASIEN,2022
344,1032,35,JAWA TIMUR,2022-08,DIRAWAT,TOTAL,1415,PASIEN,2022
345,1033,35,JAWA TIMUR,2022-09,MENINGGAL,NON RUJUKAN,14,PASIEN,2022
345,1034,35,JAWA TIMUR,2022-09,MENINGGAL,RUJUKAN,25,PASIEN,2022
345,1035,35,JAWA TIMUR,2022-09,MENINGGAL,TOTAL,39,PASIEN,2022
346,1036,35,JAWA TIMUR,2022-09,MENINGGAL,NON RUJUKAN,1,PASIEN,2022
346,1037,35,JAWA TIMUR,2022-09,MENINGGAL,RUJUKAN,2,PASIEN,2022
346,1038,35,JAWA TIMUR,2022-09,MENINGGAL,TOTAL,3,PASIEN,2022
347,1039,35,JAWA TIMUR,2022-09,DIRUJUK,NON RUJUKAN,0,PASIEN,2022
347,1040,35,JAWA TIMUR,2022-09,DIRUJUK,RUJUKAN,0,PASIEN,2022
347,1041,35,JAWA TIMUR,2022-09,DIRUJUK,TOTAL,0,PASIEN,2022
348,1042,35,JAWA TIMUR,2022-09,PULANG PAKSA,NON RUJUKAN,50,PASIEN,2022
348,1043,35,JAWA TIMUR,2022-09,PULANG PAKSA,RUJUKAN,32,PASIEN,2022
348,1044,35,JAWA TIMUR,2022-09,PULANG PAKSA,TOTAL,82,PASIEN,2022
349,1045,35,JAWA TIMUR,2022-09,PULANG,NON RUJUKAN,208,PASIEN,2022
349,1046,35,JAWA TIMUR,2022-09,PULANG,RUJUKAN,202,PASIEN,2022
349,1047,35,JAWA TIMUR,2022-09,PULANG,TOTAL,410,PASIEN,2022
350,1048,35,JAWA TIMUR,2022-09,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2022
350,1049,35,JAWA TIMUR,2022-09,PULANG PAKSA,RUJUKAN,0,PASIEN,2022
350,1050,35,JAWA TIMUR,2022-09,PULANG PAKSA,TOTAL,0,PASIEN,2022
351,1051,35,JAWA TIMUR,2022-09,DIRAWAT,NON RUJUKAN,336,PASIEN,2022
351,1052,35,JAWA TIMUR,2022-09,DIRAWAT,RUJUKAN,1152,PASIEN,2022
351,1053,35,JAWA TIMUR,2022-09,DIRAWAT,TOTAL,1488,PASIEN,2022
352,1054,35,JAWA TIMUR,2022-10,MENINGGAL,NON RUJUKAN,6,PASIEN,2022
352,1055,35,JAWA TIMUR,2022-10,MENINGGAL,RUJUKAN,13,PASIEN,2022
352,1056,35,JAWA TIMUR,2022-10,MENINGGAL,TOTAL,19,PASIEN,2022
353,1057,35,JAWA TIMUR,2022-10,MENINGGAL,NON RUJUKAN,1,PASIEN,2022
353,1058,35,JAWA TIMUR,2022-10,MENINGGAL,RUJUKAN,0,PASIEN,2022
353,1059,35,JAWA TIMUR,2022-10,MENINGGAL,TOTAL,1,PASIEN,2022
354,1060,35,JAWA TIMUR,2022-10,DIRUJUK,NON RUJUKAN,0,PASIEN,2022
354,1061,35,JAWA TIMUR,2022-10,DIRUJUK,RUJUKAN,0,PASIEN,2022
354,1062,35,JAWA TIMUR,2022-10,DIRUJUK,TOTAL,0,PASIEN,2022
355,1063,35,JAWA TIMUR,2022-10,PULANG PAKSA,NON RUJUKAN,54,PASIEN,2022
355,1064,35,JAWA TIMUR,2022-10,PULANG PAKSA,RUJUKAN,31,PASIEN,2022
355,1065,35,JAWA TIMUR,2022-10,PULANG PAKSA,TOTAL,85,PASIEN,2022
356,1066,35,JAWA TIMUR,2022-10,PULANG,NON RUJUKAN,260,PASIEN,2022
356,1067,35,JAWA TIMUR,2022-10,PULANG,RUJUKAN,213,PASIEN,2022
356,1068,35,JAWA TIMUR,2022-10,PULANG,TOTAL,473,PASIEN,2022
357,1069,35,JAWA TIMUR,2022-10,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2022
357,1070,35,JAWA TIMUR,2022-10,PULANG PAKSA,RUJUKAN,0,PASIEN,2022
357,1071,35,JAWA TIMUR,2022-10,PULANG PAKSA,TOTAL,0,PASIEN,2022
358,1072,35,JAWA TIMUR,2022-10,DIRAWAT,NON RUJUKAN,350,PASIEN,2022
358,1073,35,JAWA TIMUR,2022-10,DIRAWAT,RUJUKAN,1083,PASIEN,2022
358,1074,35,JAWA TIMUR,2022-10,DIRAWAT,TOTAL,1433,PASIEN,2022
359,1075,35,JAWA TIMUR,2022-11,MENINGGAL,NON RUJUKAN,9,PASIEN,2022
359,1076,35,JAWA TIMUR,2022-11,MENINGGAL,RUJUKAN,17,PASIEN,2022
359,1077,35,JAWA TIMUR,2022-11,MENINGGAL,TOTAL,26,PASIEN,2022
360,1078,35,JAWA TIMUR,2022-11,MENINGGAL,NON RUJUKAN,1,PASIEN,2022
360,1079,35,JAWA TIMUR,2022-11,MENINGGAL,RUJUKAN,1,PASIEN,2022
360,1080,35,JAWA TIMUR,2022-11,MENINGGAL,TOTAL,2,PASIEN,2022
361,1081,35,JAWA TIMUR,2022-11,DIRUJUK,NON RUJUKAN,0,PASIEN,2022
361,1082,35,JAWA TIMUR,2022-11,DIRUJUK,RUJUKAN,0,PASIEN,2022
361,1083,35,JAWA TIMUR,2022-11,DIRUJUK,TOTAL,0,PASIEN,2022
362,1084,35,JAWA TIMUR,2022-11,PULANG PAKSA,NON RUJUKAN,58,PASIEN,2022
362,1085,35,JAWA TIMUR,2022-11,PULANG PAKSA,RUJUKAN,47,PASIEN,2022
362,1086,35,JAWA TIMUR,2022-11,PULANG PAKSA,TOTAL,105,PASIEN,2022
363,1087,35,JAWA TIMUR,2022-11,PULANG,NON RUJUKAN,206,PASIEN,2022
363,1088,35,JAWA TIMUR,2022-11,PULANG,RUJUKAN,198,PASIEN,2022
363,1089,35,JAWA TIMUR,2022-11,PULANG,TOTAL,404,PASIEN,2022
364,1090,35,JAWA TIMUR,2022-11,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2022
364,1091,35,JAWA TIMUR,2022-11,PULANG PAKSA,RUJUKAN,0,PASIEN,2022
364,1092,35,JAWA TIMUR,2022-11,PULANG PAKSA,TOTAL,0,PASIEN,2022
365,1093,35,JAWA TIMUR,2022-11,DIRAWAT,NON RUJUKAN,369,PASIEN,2022
365,1094,35,JAWA TIMUR,2022-11,DIRAWAT,RUJUKAN,1025,PASIEN,2022
365,1095,35,JAWA TIMUR,2022-11,DIRAWAT,TOTAL,1394,PASIEN,2022
366,1096,35,JAWA TIMUR,2022-12,MENINGGAL,NON RUJUKAN,11,PASIEN,2022
366,1097,35,JAWA TIMUR,2022-12,MENINGGAL,RUJUKAN,7,PASIEN,2022
366,1098,35,JAWA TIMUR,2022-12,MENINGGAL,TOTAL,18,PASIEN,2022
367,1099,35,JAWA TIMUR,2022-12,MENINGGAL,NON RUJUKAN,3,PASIEN,2022
367,1100,35,JAWA TIMUR,2022-12,MENINGGAL,RUJUKAN,2,PASIEN,2022
367,1101,35,JAWA TIMUR,2022-12,MENINGGAL,TOTAL,5,PASIEN,2022
368,1102,35,JAWA TIMUR,2022-12,DIRUJUK,NON RUJUKAN,0,PASIEN,2022
368,1103,35,JAWA TIMUR,2022-12,DIRUJUK,RUJUKAN,0,PASIEN,2022
368,1104,35,JAWA TIMUR,2022-12,DIRUJUK,TOTAL,0,PASIEN,2022
369,1105,35,JAWA TIMUR,2022-12,PULANG PAKSA,NON RUJUKAN,39,PASIEN,2022
369,1106,35,JAWA TIMUR,2022-12,PULANG PAKSA,RUJUKAN,37,PASIEN,2022
369,1107,35,JAWA TIMUR,2022-12,PULANG PAKSA,TOTAL,76,PASIEN,2022
370,1108,35,JAWA TIMUR,2022-12,PULANG,NON RUJUKAN,165,PASIEN,2022
370,1109,35,JAWA TIMUR,2022-12,PULANG,RUJUKAN,214,PASIEN,2022
370,1110,35,JAWA TIMUR,2022-12,PULANG,TOTAL,379,PASIEN,2022
371,1111,35,JAWA TIMUR,2022-12,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2022
371,1112,35,JAWA TIMUR,2022-12,PULANG PAKSA,RUJUKAN,0,PASIEN,2022
371,1113,35,JAWA TIMUR,2022-12,PULANG PAKSA,TOTAL,0,PASIEN,2022
372,1114,35,JAWA TIMUR,2022-12,DIRAWAT,NON RUJUKAN,332,PASIEN,2022
372,1115,35,JAWA TIMUR,2022-12,DIRAWAT,RUJUKAN,1098,PASIEN,2022
372,1116,35,JAWA TIMUR,2022-12,DIRAWAT,TOTAL,1430,PASIEN,2022
373,1117,35,JAWA TIMUR,2023-01,MENINGGAL,NON RUJUKAN,2,PASIEN,2023
373,1118,35,JAWA TIMUR,2023-01,MENINGGAL,RUJUKAN,10,PASIEN,2023
373,1119,35,JAWA TIMUR,2023-01,MENINGGAL,TOTAL,12,PASIEN,2023
374,1120,35,JAWA TIMUR,2023-01,MENINGGAL,NON RUJUKAN,2,PASIEN,2023
374,1121,35,JAWA TIMUR,2023-01,MENINGGAL,RUJUKAN,1,PASIEN,2023
374,1122,35,JAWA TIMUR,2023-01,MENINGGAL,TOTAL,3,PASIEN,2023
375,1123,35,JAWA TIMUR,2023-01,DIRUJUK,NON RUJUKAN,0,PASIEN,2023
375,1124,35,JAWA TIMUR,2023-01,DIRUJUK,RUJUKAN,0,PASIEN,2023
375,1125,35,JAWA TIMUR,2023-01,DIRUJUK,TOTAL,0,PASIEN,2023
376,1126,35,JAWA TIMUR,2023-01,PULANG PAKSA,NON RUJUKAN,50,PASIEN,2023
376,1127,35,JAWA TIMUR,2023-01,PULANG PAKSA,RUJUKAN,38,PASIEN,2023
376,1128,35,JAWA TIMUR,2023-01,PULANG PAKSA,TOTAL,88,PASIEN,2023
377,1129,35,JAWA TIMUR,2023-01,PULANG,NON RUJUKAN,181,PASIEN,2023
377,1130,35,JAWA TIMUR,2023-01,PULANG,RUJUKAN,230,PASIEN,2023
377,1131,35,JAWA TIMUR,2023-01,PULANG,TOTAL,411,PASIEN,2023
378,1132,35,JAWA TIMUR,2023-01,PULANG PAKSA,NON RUJUKAN,0,PASIEN,2023
378,1133,35,JAWA TIMUR,2023-01,PULANG PAKSA,RUJUKAN,0,PASIEN,2023
378,1134,35,JAWA TIMUR,2023-01,PULANG PAKSA,TOTAL,0,PASIEN,2023
379,1135,35,JAWA TIMUR,2023-01,DIRAWAT,NON RUJUKAN,299,PASIEN,2023
379,1136,35,JAWA TIMUR,2023-01,DIRAWAT,RUJUKAN,1148,PASIEN,2023
379,1137,35,JAWA TIMUR,2023-01,DIRAWAT,TOTAL,1447,PASIEN,2023
380,1138,35,JAWA TIMUR,2023-02,MENINGGAL,NON RUJUKAN,7,PASIEN,2023
380,1139,35,JAWA TIMUR,2023-02,MENINGGAL,RUJUKAN,12,PASIEN,2023
380,1140,35,JAWA TIMUR,2023-02,MENINGGAL,TOTAL,19,PASIEN,2023
381,1141,35,JAWA TIMUR,2023-02,MENINGGAL,NON RUJUKAN,3,PASIEN,2023
381,1142,35,JAWA TIMUR,2023-02,MENINGGAL,RUJUKAN,2,PASIEN,2023
381,1143,35,JAWA TIMUR,2023-02,MENINGGAL,TOTAL,5,PASIEN,2023
382,1144,35,JAWA TIMUR,2023-02,DIRUJUK,NON RUJUKAN,0,PASIEN,2023
382,1145,35,JAWA TIMUR,2023-02,DIRUJUK,RUJUKAN,0,PASIEN,2023
382,1146,35,JAWA TIMUR,2023-02,DIRUJUK,TOTAL,0,PASIEN,2023
